 1621 | H100000165    | f      | 00:24:40:80:01:41 |                  1 |             7 |      19
 1622 | H100000166    | f      | 00:24:40:80:01:42 |                  1 |             7 |      19
 1623 | H100000167    | f      | 00:24:40:80:01:43 |                  1 |             7 |      19
 1625 | H100000169    | f      | 00:24:40:80:01:45 |                  1 |             7 |      19
 1626 | H100000170    | f      | 00:24:40:80:01:46 |                  1 |             7 |      19
 1627 | H100000171    | f      | 00:24:40:80:01:47 |                  1 |             7 |      19
 1667 | H100000211    | f      | 00:24:40:80:01:6f |                  1 |             4 |      19
 1629 | H100000173    | f      | 00:24:40:80:01:49 |                  1 |             7 |      19
 1630 | H100000174    | f      | 00:24:40:80:01:4a |                  1 |             7 |      19
 1632 | H100000176    | f      | 00:24:40:80:01:4c |                  1 |             7 |      19
 1633 | H100000177    | f      | 00:24:40:80:01:4d |                  1 |             7 |      19
 1634 | H100000178    | f      | 00:24:40:80:01:4e |                  1 |             7 |      19
 1635 | H100000179    | f      | 00:24:40:80:01:4f |                  1 |             7 |      19
 1636 | H100000180    | f      | 00:24:40:80:01:50 |                  1 |             7 |      19
 1637 | H100000181    | f      | 00:24:40:80:01:51 |                  1 |             7 |      19
 1639 | H100000183    | f      | 00:24:40:80:01:53 |                  1 |             7 |      19
 1640 | H100000184    | f      | 00:24:40:80:01:54 |                  1 |             7 |      19
 1641 | H100000185    | f      | 00:24:40:80:01:55 |                  1 |             7 |      19
 1642 | H100000186    | f      | 00:24:40:80:01:56 |                  1 |             7 |      19
 1643 | H100000187    | f      | 00:24:40:80:01:57 |                  1 |             7 |      19
 1644 | H100000188    | f      | 00:24:40:80:01:58 |                  1 |             7 |      19
 1646 | H100000190    | f      | 00:24:40:80:01:5a |                  1 |             7 |      19
 1647 | H100000191    | f      | 00:24:40:80:01:5b |                  1 |             7 |      19
 1648 | H100000192    | f      | 00:24:40:80:01:5c |                  1 |             7 |      19
 1649 | H100000193    | f      | 00:24:40:80:01:5d |                  1 |             7 |      19
 1650 | H100000194    | f      | 00:24:40:80:01:5e |                  1 |             7 |      19
 1651 | H100000195    | f      | 00:24:40:80:01:5f |                  1 |             7 |      19
 1653 | H100000197    | f      | 00:24:40:80:01:61 |                  1 |             7 |      19
 1654 | H100000198    | f      | 00:24:40:80:01:62 |                  1 |             7 |      19
 1655 | H100000199    | f      | 00:24:40:80:01:63 |                  1 |             7 |      19
 1656 | H100000200    | f      | 00:24:40:80:01:64 |                  1 |             7 |      19
 1657 | H100000201    | f      | 00:24:40:80:01:65 |                  1 |             7 |      19
 1658 | H100000202    | f      | 00:24:40:80:01:66 |                  1 |             7 |      19
 1674 | H100000218    | f      | 00:24:40:80:01:76 |                  1 |             7 |      19
 1661 | H100000205    | f      | 00:24:40:80:01:69 |                  1 |             7 |      19
 1662 | H100000206    | f      | 00:24:40:80:01:6a |                  1 |             7 |      19
 1675 | H100000219    | f      | 00:24:40:80:01:77 |                  1 |             7 |      19
 1664 | H100000208    | f      | 00:24:40:80:01:6c |                  1 |             4 |      19
 1665 | H100000209    | f      | 00:24:40:80:01:6d |                  1 |             4 |      19
 1619 | H100000163    | f      | 00:24:40:80:01:3f |                  1 |             7 |      19
 1669 | H100000213    | f      | 00:24:40:80:01:71 |                  1 |             4 |      19
 1670 | H100000214    | f      | 00:24:40:80:01:72 |                  1 |             4 |      19
 1668 | H100000212    | f      | 00:24:40:80:01:70 |                  1 |             4 |      19
 1671 | H100000215    | f      | 00:24:40:80:01:73 |                  1 |             4 |      19
 1672 | H100000216    | f      | 00:24:40:80:01:74 |                  1 |             4 |      19
 1628 | H100000172    | f      | 00:24:40:80:01:48 |                  1 |             7 |      19
 1660 | H100000204    | f      | 00:24:40:80:01:68 |                  1 |             7 |      19
 1676 | H100000220    | f      | 00:24:40:80:01:78 |                  1 |             7 |      19
 1677 | H100000221    | f      | 00:24:40:80:01:79 |                  1 |             7 |      19
 1678 | H100000222    | f      | 00:24:40:80:01:7a |                  1 |             7 |      19
 1679 | H100000223    | f      | 00:24:40:80:01:7b |                  1 |             7 |      19
 1681 | H100000225    | f      | 00:24:40:80:01:7d |                  1 |             7 |      19
 1682 | H100000226    | f      | 00:24:40:80:01:7e |                  1 |             7 |      19
 1683 | H100000227    | f      | 00:24:40:80:01:7f |                  1 |             7 |      19
 1684 | H100000228    | f      | 00:24:40:80:01:80 |                  1 |             7 |      19
 1685 | H100000229    | f      | 00:24:40:80:01:81 |                  1 |             7 |      19
 1686 | H100000230    | f      | 00:24:40:80:01:82 |                  1 |             7 |      19
 1688 | H100000232    | f      | 00:24:40:80:01:84 |                  1 |             7 |      19
 1689 | H100000233    | f      | 00:24:40:80:01:85 |                  1 |             7 |      19
 1690 | H100000234    | f      | 00:24:40:80:01:86 |                  1 |             7 |      19
 5705 | H200000241    | f      | 00:24:40:00:00:8e |                  2 |             8 |      26
 1586 | H100000130    | f      | 00:24:40:80:01:1e |                  1 |             2 |      19
 1693 | H100000237    | f      | 00:24:40:80:01:89 |                  1 |             7 |      19
 1694 | H100000238    | f      | 00:24:40:80:01:8a |                  1 |             7 |      19
 1696 | H100000240    | f      | 00:24:40:80:01:8c |                  1 |             7 |      19
 1697 | H100000241    | f      | 00:24:40:80:01:8d |                  1 |             7 |      19
 1698 | H100000242    | f      | 00:24:40:80:01:8e |                  1 |             7 |      19
 1699 | H100000243    | f      | 00:24:40:80:01:8f |                  1 |             7 |      19
 1700 | H100000244    | f      | 00:24:40:80:01:90 |                  1 |             7 |      19
 1701 | H100000245    | f      | 00:24:40:80:01:91 |                  1 |             7 |      19
 1703 | H100000247    | f      | 00:24:40:80:01:93 |                  1 |             7 |      19
 1704 | H100000248    | f      | 00:24:40:80:01:94 |                  1 |             7 |      19
 1705 | H100000249    | f      | 00:24:40:80:01:95 |                  1 |             7 |      19
 1706 | H100000250    | f      | 00:24:40:80:01:96 |                  1 |             7 |      19
 1707 | H100000251    | f      | 00:24:40:80:01:97 |                  1 |             7 |      19
 1708 | H100000252    | f      | 00:24:40:80:01:98 |                  1 |             7 |      19
 1710 | H100000254    | f      | 00:24:40:80:01:9a |                  1 |             7 |      19
 1711 | H100000255    | f      | 00:24:40:80:01:9b |                  1 |             7 |      19
 1712 | H100000256    | f      | 00:24:40:80:01:9c |                  1 |             7 |      19
 1713 | H100000257    | f      | 00:24:40:80:01:9d |                  1 |             7 |      19
 1714 | H100000258    | f      | 00:24:40:80:01:9e |                  1 |             7 |      19
 1715 | H100000259    | f      | 00:24:40:80:01:9f |                  1 |             7 |      19
 1717 | H100000261    | f      | 00:24:40:80:01:a1 |                  1 |             7 |      19
 1718 | H100000262    | f      | 00:24:40:80:01:a2 |                  1 |             7 |      19
 1719 | H100000263    | f      | 00:24:40:80:01:a3 |                  1 |             7 |      19
 1720 | H100000264    | f      | 00:24:40:80:01:a4 |                  1 |             7 |      19
 1721 | H100000265    | f      | 00:24:40:80:01:a5 |                  1 |             7 |      19
 1722 | H100000266    | f      | 00:24:40:80:01:a6 |                  1 |             7 |      19
 1724 | H100000268    | f      | 00:24:40:80:01:a8 |                  1 |             7 |      19
 1725 | H100000269    | f      | 00:24:40:80:01:a9 |                  1 |             7 |      19
 1726 | H100000270    | f      | 00:24:40:80:01:aa |                  1 |             7 |      19
 1727 | H100000271    | f      | 00:24:40:80:01:ab |                  1 |             7 |      19
 1728 | H100000272    | f      | 00:24:40:80:01:ac |                  1 |             7 |      19
 1729 | H100000273    | f      | 00:24:40:80:01:ad |                  1 |             7 |      19
 1731 | H100000275    | f      | 00:24:40:80:01:af |                  1 |             7 |      19
 1732 | H100000276    | f      | 00:24:40:80:01:b0 |                  1 |             7 |      19
 1733 | H100000277    | f      | 00:24:40:80:01:b1 |                  1 |             7 |      19
 1734 | H100000278    | f      | 00:24:40:80:01:b2 |                  1 |             7 |      19
 1735 | H100000279    | f      | 00:24:40:80:01:b3 |                  1 |             7 |      19
 1736 | H100000280    | f      | 00:24:40:80:01:b4 |                  1 |             7 |      19
 1738 | H100000282    | f      | 00:24:40:80:01:b6 |                  1 |             7 |      19
 1739 | H100000283    | f      | 00:24:40:80:01:b7 |                  1 |             7 |      19
 1740 | H100000284    | f      | 00:24:40:80:01:b8 |                  1 |             7 |      19
 1741 | H100000285    | f      | 00:24:40:80:01:b9 |                  1 |             7 |      19
 1742 | H100000286    | f      | 00:24:40:80:01:ba |                  1 |             7 |      19
 1743 | H100000287    | f      | 00:24:40:80:01:bb |                  1 |             7 |      19
 1745 | H100000289    | f      | 00:24:40:80:01:bd |                  1 |             7 |      19
 1746 | H100000290    | f      | 00:24:40:80:01:be |                  1 |             7 |      19
 1747 | H100000291    | f      | 00:24:40:80:01:bf |                  1 |             7 |      19
 1748 | H100000292    | f      | 00:24:40:80:01:c0 |                  1 |             7 |      19
 1749 | H100000293    | f      | 00:24:40:80:01:c1 |                  1 |             7 |      19
 1750 | H100000294    | f      | 00:24:40:80:01:c2 |                  1 |             7 |      19
 1752 | H100000296    | f      | 00:24:40:80:01:c4 |                  1 |               |      19
 1753 | H100000297    | f      | 00:24:40:80:01:c5 |                  1 |               |      19
 1754 | H100000298    | f      | 00:24:40:80:01:c6 |                  1 |               |      19
 1755 | H100000299    | f      | 00:24:40:80:01:c7 |                  1 |               |      19
 1756 | H100000300    | f      | 00:24:40:80:01:c8 |                  1 |               |      19
 1757 | H100000301    | f      | 00:24:40:80:01:c9 |                  1 |               |      19
 1759 | H100000303    | f      | 00:24:40:80:01:cb |                  1 |               |      19
 1760 | H100000304    | f      | 00:24:40:80:01:cc |                  1 |               |      19
 1761 | H100000305    | f      | 00:24:40:80:01:cd |                  1 |               |      19
 1762 | H100000306    | f      | 00:24:40:80:01:ce |                  1 |               |      19
 1763 | H100000307    | f      | 00:24:40:80:01:cf |                  1 |               |      19
 1764 | H100000308    | f      | 00:24:40:80:01:d0 |                  1 |               |      19
 1766 | H100000310    | f      | 00:24:40:80:01:d2 |                  1 |               |      19
 1767 | H100000311    | f      | 00:24:40:80:01:d3 |                  1 |               |      19
 1768 | H100000312    | f      | 00:24:40:80:01:d4 |                  1 |               |      19
 1769 | H100000313    | f      | 00:24:40:80:01:d5 |                  1 |               |      19
 1770 | H100000314    | f      | 00:24:40:80:01:d6 |                  1 |               |      19
 1771 | H100000315    | f      | 00:24:40:80:01:d7 |                  1 |               |      19
 1773 | H100000317    | f      | 00:24:40:80:01:d9 |                  1 |               |      19
 1774 | H100000318    | f      | 00:24:40:80:01:da |                  1 |               |      19
 1775 | H100000319    | f      | 00:24:40:80:01:db |                  1 |               |      19
 1776 | H100000320    | f      | 00:24:40:80:01:dc |                  1 |               |      19
 1777 | H100000321    | f      | 00:24:40:80:01:dd |                  1 |               |      19
 1778 | H100000322    | f      | 00:24:40:80:01:de |                  1 |               |      19
 1780 | H100000324    | f      | 00:24:40:80:01:e0 |                  1 |               |      19
 1781 | H100000325    | f      | 00:24:40:80:01:e1 |                  1 |               |      19
 1782 | H100000326    | f      | 00:24:40:80:01:e2 |                  1 |               |      19
 1783 | H100000327    | f      | 00:24:40:80:01:e3 |                  1 |               |      19
 1784 | H100000328    | f      | 00:24:40:80:01:e4 |                  1 |               |      19
 1785 | H100000329    | f      | 00:24:40:80:01:e5 |                  1 |               |      19
 1787 | H100000331    | f      | 00:24:40:80:01:e7 |                  1 |               |      19
 1788 | H100000332    | f      | 00:24:40:80:01:e8 |                  1 |               |      19
 1789 | H100000333    | f      | 00:24:40:80:01:e9 |                  1 |               |      19
 1790 | H100000334    | f      | 00:24:40:80:01:ea |                  1 |               |      19
 1791 | H100000335    | f      | 00:24:40:80:01:eb |                  1 |               |      19
 1792 | H100000336    | f      | 00:24:40:80:01:ec |                  1 |               |      19
 1794 | H100000338    | f      | 00:24:40:80:01:ee |                  1 |               |      19
 1795 | H100000339    | f      | 00:24:40:80:01:ef |                  1 |               |      19
 1796 | H100000340    | f      | 00:24:40:80:01:f0 |                  1 |               |      19
 1797 | H100000341    | f      | 00:24:40:80:01:f1 |                  1 |               |      19
 1692 | H100000236    | f      | 00:24:40:80:01:88 |                  1 |             7 |      19
 1799 | H100000343    | f      | 00:24:40:80:01:f3 |                  1 |               |      19
 1800 | H100000344    | f      | 00:24:40:80:01:f4 |                  1 |               |      19
 1801 | H100000345    | f      | 00:24:40:80:01:f5 |                  1 |               |      19
 1803 | H100000347    | f      | 00:24:40:80:01:f7 |                  1 |               |      19
 1804 | H100000348    | f      | 00:24:40:80:01:f8 |                  1 |               |      19
 1805 | H100000349    | f      | 00:24:40:80:01:f9 |                  1 |               |      19
 1806 | H100000350    | f      | 00:24:40:80:01:fa |                  1 |               |      19
 1807 | H100000351    | f      | 00:24:40:80:01:fb |                  1 |               |      19
 1808 | H100000352    | f      | 00:24:40:80:01:fc |                  1 |               |      19
 1810 | H100000354    | f      | 00:24:40:80:01:fe |                  1 |               |      19
 1811 | H100000355    | f      | 00:24:40:80:01:ff |                  1 |               |      19
 1812 | H100000356    | f      | 00:24:40:80:02:00 |                  1 |               |      19
 1813 | H100000357    | f      | 00:24:40:80:02:01 |                  1 |               |      19
 1814 | H100000358    | f      | 00:24:40:80:02:02 |                  1 |               |      19
 1815 | H100000359    | f      | 00:24:40:80:02:03 |                  1 |               |      19
 1817 | H100000361    | f      | 00:24:40:80:02:05 |                  1 |               |      19
 1818 | H100000362    | f      | 00:24:40:80:02:06 |                  1 |               |      19
 1819 | H100000363    | f      | 00:24:40:80:02:07 |                  1 |               |      19
 1820 | H100000364    | f      | 00:24:40:80:02:08 |                  1 |               |      19
 1821 | H100000365    | f      | 00:24:40:80:02:09 |                  1 |               |      19
 1822 | H100000366    | f      | 00:24:40:80:02:0a |                  1 |               |      19
 1824 | H100000368    | f      | 00:24:40:80:02:0c |                  1 |               |      19
 1825 | H100000369    | f      | 00:24:40:80:02:0d |                  1 |               |      19
 1826 | H100000370    | f      | 00:24:40:80:02:0e |                  1 |               |      19
 1827 | H100000371    | f      | 00:24:40:80:02:0f |                  1 |               |      19
 1828 | H100000372    | f      | 00:24:40:80:02:10 |                  1 |               |      19
 1829 | H100000373    | f      | 00:24:40:80:02:11 |                  1 |               |      19
 1831 | H100000375    | f      | 00:24:40:80:02:13 |                  1 |               |      19
 1832 | H100000376    | f      | 00:24:40:80:02:14 |                  1 |               |      19
 1833 | H100000377    | f      | 00:24:40:80:02:15 |                  1 |               |      19
 1834 | H100000378    | f      | 00:24:40:80:02:16 |                  1 |               |      19
 1835 | H100000379    | f      | 00:24:40:80:02:17 |                  1 |               |      19
 1836 | H100000380    | f      | 00:24:40:80:02:18 |                  1 |               |      19
 1838 | H100000382    | f      | 00:24:40:80:02:1a |                  1 |               |      19
 1839 | H100000383    | f      | 00:24:40:80:02:1b |                  1 |               |      19
 1840 | H100000384    | f      | 00:24:40:80:02:1c |                  1 |               |      19
 1841 | H100000385    | f      | 00:24:40:80:02:1d |                  1 |               |      19
 1842 | H100000386    | f      | 00:24:40:80:02:1e |                  1 |               |      19
 1843 | H100000387    | f      | 00:24:40:80:02:1f |                  1 |               |      19
 1845 | H100000389    | f      | 00:24:40:80:02:21 |                  1 |               |      19
 1846 | H100000390    | f      | 00:24:40:80:02:22 |                  1 |               |      19
 1847 | H100000391    | f      | 00:24:40:80:02:23 |                  1 |               |      19
 1848 | H100000392    | f      | 00:24:40:80:02:24 |                  1 |               |      19
 1849 | H100000393    | f      | 00:24:40:80:02:25 |                  1 |               |      19
 1850 | H100000394    | f      | 00:24:40:80:02:26 |                  1 |               |      19
 1852 | H100000396    | f      | 00:24:40:80:02:28 |                  1 |               |      19
 1853 | H100000397    | f      | 00:24:40:80:02:29 |                  1 |               |      19
 1854 | H100000398    | f      | 00:24:40:80:02:2a |                  1 |               |      19
 1855 | H100000399    | f      | 00:24:40:80:02:2b |                  1 |               |      19
 1856 | H100000400    | f      | 00:24:40:80:02:2c |                  1 |               |      19
 1857 | H100000401    | f      | 00:24:40:80:02:2d |                  1 |               |      19
 1859 | H100000403    | f      | 00:24:40:80:02:2f |                  1 |               |      19
 1860 | H100000404    | f      | 00:24:40:80:02:30 |                  1 |               |      19
 1861 | H100000405    | f      | 00:24:40:80:02:31 |                  1 |               |      19
 1862 | H100000406    | f      | 00:24:40:80:02:32 |                  1 |               |      19
 1863 | H100000407    | f      | 00:24:40:80:02:33 |                  1 |               |      19
 1864 | H100000408    | f      | 00:24:40:80:02:34 |                  1 |               |      19
 1866 | H100000410    | f      | 00:24:40:80:02:36 |                  1 |               |      19
 1867 | H100000411    | f      | 00:24:40:80:02:37 |                  1 |               |      19
 1868 | H100000412    | f      | 00:24:40:80:02:38 |                  1 |               |      19
 1869 | H100000413    | f      | 00:24:40:80:02:39 |                  1 |               |      19
 1870 | H100000414    | f      | 00:24:40:80:02:3a |                  1 |               |      19
 1871 | H100000415    | f      | 00:24:40:80:02:3b |                  1 |               |      19
 1873 | H100000417    | f      | 00:24:40:80:02:3d |                  1 |               |      19
 1874 | H100000418    | f      | 00:24:40:80:02:3e |                  1 |               |      19
 1875 | H100000419    | f      | 00:24:40:80:02:3f |                  1 |               |      19
 1876 | H100000420    | f      | 00:24:40:80:02:40 |                  1 |               |      19
 1877 | H100000421    | f      | 00:24:40:80:02:41 |                  1 |               |      19
 1878 | H100000422    | f      | 00:24:40:80:02:42 |                  1 |               |      19
 1880 | H100000424    | f      | 00:24:40:80:02:44 |                  1 |               |      19
 1881 | H100000425    | f      | 00:24:40:80:02:45 |                  1 |               |      19
 1882 | H100000426    | f      | 00:24:40:80:02:46 |                  1 |               |      19
 1883 | H100000427    | f      | 00:24:40:80:02:47 |                  1 |               |      19
 1884 | H100000428    | f      | 00:24:40:80:02:48 |                  1 |               |      19
 1885 | H100000429    | f      | 00:24:40:80:02:49 |                  1 |               |      19
 1887 | H100000431    | f      | 00:24:40:80:02:4b |                  1 |               |      19
 1888 | H100000432    | f      | 00:24:40:80:02:4c |                  1 |               |      19
 1889 | H100000433    | f      | 00:24:40:80:02:4d |                  1 |               |      19
 1890 | H100000434    | f      | 00:24:40:80:02:4e |                  1 |               |      19
 1891 | H100000435    | f      | 00:24:40:80:02:4f |                  1 |               |      19
 1892 | H100000436    | f      | 00:24:40:80:02:50 |                  1 |               |      19
 1894 | H100000438    | f      | 00:24:40:80:02:52 |                  1 |               |      19
 1895 | H100000439    | f      | 00:24:40:80:02:53 |                  1 |               |      19
 1896 | H100000440    | f      | 00:24:40:80:02:54 |                  1 |               |      19
 1897 | H100000441    | f      | 00:24:40:80:02:55 |                  1 |               |      19
 1898 | H100000442    | f      | 00:24:40:80:02:56 |                  1 |               |      19
 1899 | H100000443    | f      | 00:24:40:80:02:57 |                  1 |               |      19
 1901 | H100000445    | f      | 00:24:40:80:02:59 |                  1 |               |      19
 1902 | H100000446    | f      | 00:24:40:80:02:5a |                  1 |               |      19
 1903 | H100000447    | f      | 00:24:40:80:02:5b |                  1 |               |      19
 1904 | H100000448    | f      | 00:24:40:80:02:5c |                  1 |               |      19
 1906 | H100000450    | f      | 00:24:40:80:02:5e |                  1 |               |      19
 1907 | H100000451    | f      | 00:24:40:80:02:5f |                  1 |               |      19
 1908 | H100000452    | f      | 00:24:40:80:02:60 |                  1 |               |      19
 1910 | H100000454    | f      | 00:24:40:80:02:62 |                  1 |               |      19
 1911 | H100000455    | f      | 00:24:40:80:02:63 |                  1 |               |      19
 1912 | H100000456    | f      | 00:24:40:80:02:64 |                  1 |               |      19
 1913 | H100000457    | f      | 00:24:40:80:02:65 |                  1 |               |      19
 1914 | H100000458    | f      | 00:24:40:80:02:66 |                  1 |               |      19
 1915 | H100000459    | f      | 00:24:40:80:02:67 |                  1 |               |      19
 1917 | H100000461    | f      | 00:24:40:80:02:69 |                  1 |               |      19
 1918 | H100000462    | f      | 00:24:40:80:02:6a |                  1 |               |      19
 1919 | H100000463    | f      | 00:24:40:80:02:6b |                  1 |               |      19
 1920 | H100000464    | f      | 00:24:40:80:02:6c |                  1 |               |      19
 1921 | H100000465    | f      | 00:24:40:80:02:6d |                  1 |               |      19
 1922 | H100000466    | f      | 00:24:40:80:02:6e |                  1 |               |      19
 1924 | H100000468    | f      | 00:24:40:80:02:70 |                  1 |               |      19
 1925 | H100000469    | f      | 00:24:40:80:02:71 |                  1 |               |      19
 1926 | H100000470    | f      | 00:24:40:80:02:72 |                  1 |               |      19
 1927 | H100000471    | f      | 00:24:40:80:02:73 |                  1 |               |      19
 1928 | H100000472    | f      | 00:24:40:80:02:74 |                  1 |               |      19
 1929 | H100000473    | f      | 00:24:40:80:02:75 |                  1 |               |      19
 1931 | H100000475    | f      | 00:24:40:80:02:77 |                  1 |               |      19
 1932 | H100000476    | f      | 00:24:40:80:02:78 |                  1 |               |      19
 1933 | H100000477    | f      | 00:24:40:80:02:79 |                  1 |               |      19
 1934 | H100000478    | f      | 00:24:40:80:02:7a |                  1 |               |      19
 1935 | H100000479    | f      | 00:24:40:80:02:7b |                  1 |               |      19
 1936 | H100000480    | f      | 00:24:40:80:02:7c |                  1 |               |      19
 1938 | H100000482    | f      | 00:24:40:80:02:7e |                  1 |               |      19
 1939 | H100000483    | f      | 00:24:40:80:02:7f |                  1 |               |      19
 1940 | H100000484    | f      | 00:24:40:80:02:80 |                  1 |               |      19
 1941 | H100000485    | f      | 00:24:40:80:02:81 |                  1 |               |      19
 1942 | H100000486    | f      | 00:24:40:80:02:82 |                  1 |               |      19
 1943 | H100000487    | f      | 00:24:40:80:02:83 |                  1 |               |      19
 1945 | H100000489    | f      | 00:24:40:80:02:85 |                  1 |               |      19
 1946 | H100000490    | f      | 00:24:40:80:02:86 |                  1 |               |      19
 1947 | H100000491    | f      | 00:24:40:80:02:87 |                  1 |               |      19
 1948 | H100000492    | f      | 00:24:40:80:02:88 |                  1 |               |      19
 1949 | H100000493    | f      | 00:24:40:80:02:89 |                  1 |               |      19
 1950 | H100000494    | f      | 00:24:40:80:02:8a |                  1 |               |      19
 1952 | H100000496    | f      | 00:24:40:80:02:8c |                  1 |               |      19
 1953 | H100000497    | f      | 00:24:40:80:02:8d |                  1 |               |      19
 1954 | H100000498    | f      | 00:24:40:80:02:8e |                  1 |               |      19
 1955 | H100000499    | f      | 00:24:40:80:02:8f |                  1 |               |      19
 1956 | H100000500    | f      | 00:24:40:80:02:90 |                  1 |               |      19
 1957 | H100000501    | f      | 00:24:40:80:02:91 |                  1 |               |      19
 1959 | H100000503    | f      | 00:24:40:80:02:93 |                  1 |               |      19
 1960 | H100000504    | f      | 00:24:40:80:02:94 |                  1 |               |      19
 1961 | H100000505    | f      | 00:24:40:80:02:95 |                  1 |               |      19
 1962 | H100000506    | f      | 00:24:40:80:02:96 |                  1 |               |      19
 1963 | H100000507    | f      | 00:24:40:80:02:97 |                  1 |               |      19
 1964 | H100000508    | f      | 00:24:40:80:02:98 |                  1 |               |      19
 1966 | H100000510    | f      | 00:24:40:80:02:9a |                  1 |               |      19
 1967 | H100000511    | f      | 00:24:40:80:02:9b |                  1 |               |      19
 1968 | H100000512    | f      | 00:24:40:80:02:9c |                  1 |               |      19
 1969 | H100000513    | f      | 00:24:40:80:02:9d |                  1 |               |      19
 1970 | H100000514    | f      | 00:24:40:80:02:9e |                  1 |               |      19
 1971 | H100000515    | f      | 00:24:40:80:02:9f |                  1 |               |      19
 1973 | H100000517    | f      | 00:24:40:80:02:a1 |                  1 |               |      19
 1974 | H100000518    | f      | 00:24:40:80:02:a2 |                  1 |               |      19
 1975 | H100000519    | f      | 00:24:40:80:02:a3 |                  1 |               |      19
 1976 | H100000520    | f      | 00:24:40:80:02:a4 |                  1 |               |      19
 1977 | H100000521    | f      | 00:24:40:80:02:a5 |                  1 |               |      19
 1978 | H100000522    | f      | 00:24:40:80:02:a6 |                  1 |               |      19
 1980 | H100000524    | f      | 00:24:40:80:02:a8 |                  1 |               |      19
 1981 | H100000525    | f      | 00:24:40:80:02:a9 |                  1 |               |      19
 1982 | H100000526    | f      | 00:24:40:80:02:aa |                  1 |               |      19
 1983 | H100000527    | f      | 00:24:40:80:02:ab |                  1 |               |      19
 1984 | H100000528    | f      | 00:24:40:80:02:ac |                  1 |               |      19
 1985 | H100000529    | f      | 00:24:40:80:02:ad |                  1 |               |      19
 1987 | H100000531    | f      | 00:24:40:80:02:af |                  1 |               |      19
 1988 | H100000532    | f      | 00:24:40:80:02:b0 |                  1 |               |      19
 1989 | H100000533    | f      | 00:24:40:80:02:b1 |                  1 |               |      19
 1990 | H100000534    | f      | 00:24:40:80:02:b2 |                  1 |               |      19
 1991 | H100000535    | f      | 00:24:40:80:02:b3 |                  1 |               |      19
 1992 | H100000536    | f      | 00:24:40:80:02:b4 |                  1 |               |      19
 1994 | H100000538    | f      | 00:24:40:80:02:b6 |                  1 |               |      19
 1995 | H100000539    | f      | 00:24:40:80:02:b7 |                  1 |               |      19
 1996 | H100000540    | f      | 00:24:40:80:02:b8 |                  1 |               |      19
 1997 | H100000541    | f      | 00:24:40:80:02:b9 |                  1 |               |      19
 1998 | H100000542    | f      | 00:24:40:80:02:ba |                  1 |               |      19
 1999 | H100000543    | f      | 00:24:40:80:02:bb |                  1 |               |      19
 2001 | H100000545    | f      | 00:24:40:80:02:bd |                  1 |               |      19
 2002 | H100000546    | f      | 00:24:40:80:02:be |                  1 |               |      19
 2003 | H100000547    | f      | 00:24:40:80:02:bf |                  1 |               |      19
 2004 | H100000548    | f      | 00:24:40:80:02:c0 |                  1 |               |      19
 2005 | H100000549    | f      | 00:24:40:80:02:c1 |                  1 |               |      19
 2006 | H100000550    | f      | 00:24:40:80:02:c2 |                  1 |               |      19
 2008 | H100000552    | f      | 00:24:40:80:02:c4 |                  1 |               |      19
 2009 | H100000553    | f      | 00:24:40:80:02:c5 |                  1 |               |      19
 2010 | H100000554    | f      | 00:24:40:80:02:c6 |                  1 |               |      19
 2011 | H100000555    | f      | 00:24:40:80:02:c7 |                  1 |               |      19
 2013 | H100000557    | f      | 00:24:40:80:02:c9 |                  1 |               |      19
 2014 | H100000558    | f      | 00:24:40:80:02:ca |                  1 |               |      19
 2015 | H100000559    | f      | 00:24:40:80:02:cb |                  1 |               |      19
 2017 | H100000561    | f      | 00:24:40:80:02:cd |                  1 |               |      19
 2018 | H100000562    | f      | 00:24:40:80:02:ce |                  1 |               |      19
 2019 | H100000563    | f      | 00:24:40:80:02:cf |                  1 |               |      19
 2020 | H100000564    | f      | 00:24:40:80:02:d0 |                  1 |               |      19
 2021 | H100000565    | f      | 00:24:40:80:02:d1 |                  1 |               |      19
 2022 | H100000566    | f      | 00:24:40:80:02:d2 |                  1 |               |      19
 2024 | H100000568    | f      | 00:24:40:80:02:d4 |                  1 |               |      19
 2025 | H100000569    | f      | 00:24:40:80:02:d5 |                  1 |               |      19
 2026 | H100000570    | f      | 00:24:40:80:02:d6 |                  1 |               |      19
 2027 | H100000571    | f      | 00:24:40:80:02:d7 |                  1 |               |      19
 2028 | H100000572    | f      | 00:24:40:80:02:d8 |                  1 |               |      19
 2029 | H100000573    | f      | 00:24:40:80:02:d9 |                  1 |               |      19
 2031 | H100000575    | f      | 00:24:40:80:02:db |                  1 |               |      19
 2032 | H100000576    | f      | 00:24:40:80:02:dc |                  1 |               |      19
 2033 | H100000577    | f      | 00:24:40:80:02:dd |                  1 |               |      19
 2034 | H100000578    | f      | 00:24:40:80:02:de |                  1 |               |      19
 2035 | H100000579    | f      | 00:24:40:80:02:df |                  1 |               |      19
 2036 | H100000580    | f      | 00:24:40:80:02:e0 |                  1 |               |      19
 2038 | H100000582    | f      | 00:24:40:80:02:e2 |                  1 |               |      19
 2039 | H100000583    | f      | 00:24:40:80:02:e3 |                  1 |               |      19
 2040 | H100000584    | f      | 00:24:40:80:02:e4 |                  1 |               |      19
 2041 | H100000585    | f      | 00:24:40:80:02:e5 |                  1 |               |      19
